url_length,has_https,dot_count,hyphen_count,at_count,double_slash,digit_count,domain_length,path_depth,has_query,has_suspicious_tld,has_ip,has_phishing_keyword,has_gambling_keyword,has_brand_spoofing,subdomain_length,subdomain_count,domain_entropy,special_chars,path_length,digit_ratio_url,has_port,has_redirect,consonant_ratio,query_length,query_params,has_fragment,label
33,1,2,1,0,0,0,11,0,0,0,0,0,0,0,8,1,2.914,1,1,0.0,0,0,0.5455,0,0,0,1
27,0,2,0,0,0,0,6,0,0,1,0,0,1,0,6,1,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
190,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,10,108,0.0737,0,0,0.5,58,4,0,1
83,1,3,0,0,0,0,4,0,0,1,0,0,0,0,64,2,2.0,0,1,0.1325,0,0,0.75,0,0,0,1
29,1,3,0,0,0,0,4,1,0,0,0,0,0,0,6,1,2.0,0,4,0.0,0,0,0.5,0,0,0,0
23,0,2,0,0,0,0,4,0,0,0,0,0,0,0,7,1,2.0,0,1,0.0,0,0,0.5,0,0,0,1
38,1,1,1,0,0,0,14,1,1,0,0,0,0,0,0,0,3.5216,3,5,0.0789,0,0,0.6154,6,1,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
112,1,7,0,1,0,0,6,2,0,0,0,0,0,0,13,2,1.9183,1,48,0.0268,0,0,0.5,0,0,1,1
18,0,1,0,0,0,2,6,0,0,1,0,0,1,0,0,0,2.2516,0,0,0.1111,0,0,0.75,0,0,0,2
29,1,1,1,0,0,0,16,0,0,0,0,0,1,0,0,0,3.1556,1,0,0.0,0,0,0.6,0,0,0,2
28,1,2,1,0,0,0,7,1,0,0,0,0,0,0,2,1,2.8074,1,5,0.0,0,0,0.8333,0,0,0,1
16,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,2.0,0,0,0.0,0,0,0.5,0,0,0,2
32,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1.585,0,11,0.0,0,0,0.6667,0,0,0,0
22,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,0,8,0.0909,0,0,0.6667,0,0,0,1
21,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3.0,1,1,0.0,0,0,0.7143,0,0,0,1
24,0,2,0,0,0,0,7,0,0,0,0,1,1,0,5,1,2.2359,0,0,0.0,0,0,0.5714,0,0,0,2
36,1,2,0,0,0,0,6,0,0,0,0,0,0,1,16,1,2.2516,0,1,0.1111,0,0,0.6667,0,0,0,1
24,0,1,1,0,0,0,13,0,0,1,0,0,1,0,0,0,3.1808,1,0,0.0,0,0,0.6667,0,0,0,2
42,1,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,3.4831,0,5,0.0,0,0,0.6,0,0,0,0
19,1,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2.0,0,0,0.0,0,0,0.75,0,0,0,2
190,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,11,108,0.1053,0,0,0.5,58,4,0,1
16,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2.0,0,0,0.125,0,0,1.0,0,0,0,0
20,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0.625,0,0,0,0
31,1,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,2.3219,2,6,0.0645,0,0,0.6667,8,1,0,0
26,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2.8731,0,1,0.0,0,0,0.5385,0,0,0,1
25,1,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,2.585,0,7,0.0,0,0,0.5,0,0,0,2
28,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,0
22,0,1,1,0,0,2,11,0,0,0,0,0,1,0,0,0,3.2776,1,0,0.0909,0,0,0.625,0,0,0,2
28,1,1,2,0,0,0,15,0,0,1,0,0,1,0,0,0,3.1899,2,0,0.0,0,0,0.6154,0,0,0,2
29,1,3,0,0,0,0,4,1,0,0,0,0,0,0,4,1,1.5,0,6,0.0,0,0,1.0,0,0,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
22,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2.7255,0,0,0.0,0,0,0.5556,0,0,0,0
24,0,1,1,0,0,0,13,0,0,0,0,0,1,0,0,0,3.0851,1,0,0.0,0,0,0.6667,0,0,0,2
24,0,1,1,0,0,1,13,0,0,1,0,0,1,0,0,0,3.1808,1,0,0.0417,0,0,0.6364,0,0,0,2
22,0,1,1,0,0,0,10,0,0,1,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.6667,0,0,0,2
33,1,2,0,0,0,0,9,0,0,0,0,0,0,0,11,1,2.7255,0,0,0.0,0,0,0.7778,0,0,0,0
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
19,1,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.5216,0,0,0.0,0,0,0.7143,0,0,0,2
35,1,1,2,0,0,1,17,1,0,0,0,0,0,0,0,0,3.1692,2,6,0.0286,0,0,0.5,0,0,0,1
24,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2.8554,0,0,0.0,0,0,0.5833,0,0,0,0
17,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.585,0,0,0.0,0,0,0.8333,0,0,0,2
30,1,1,2,0,0,0,18,0,0,1,0,0,1,0,0,0,3.3502,2,0,0.0,0,0,0.625,0,0,0,2
34,1,2,0,0,0,0,6,2,0,0,0,0,0,0,5,1,1.9183,0,10,0.0294,0,0,0.5,0,0,0,1
39,1,1,0,0,0,0,15,1,1,0,0,0,0,0,0,0,3.6402,2,5,0.0256,0,0,0.6667,6,1,0,0
18,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.1281,0,0,0.0,0,0,0.5714,0,0,0,2
15,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.585,0,0,0.0,0,0,1.0,0,0,0,0
29,0,1,1,0,0,3,17,0,0,0,0,0,1,0,0,0,3.7345,1,0,0.1034,0,0,0.5385,0,0,0,2
20,0,1,0,0,0,3,8,0,0,1,0,0,1,0,0,0,3.0,0,0,0.15,0,0,0.6,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0455,0,0,0.75,0,0,0,1
31,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2.7255,0,10,0.0,0,0,0.6667,0,0,0,1
19,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.585,0,0,0.0,0,0,0.8333,0,0,0,2
18,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
18,0,1,0,0,0,1,7,0,0,0,0,0,1,0,0,0,2.8074,0,0,0.0556,0,0,0.6667,0,0,0,2
29,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.585,0,5,0.0,0,0,0.6667,0,0,0,0
32,1,3,0,0,0,0,4,1,0,0,0,0,0,0,6,1,2.0,0,7,0.0,0,0,0.5,0,0,0,0
26,1,2,1,0,0,0,3,0,0,0,0,0,0,0,9,1,1.585,1,1,0.0769,0,0,0.6667,0,0,0,1
29,1,1,2,0,0,0,16,0,0,1,0,0,1,0,0,0,3.2028,2,0,0.0,0,0,0.6429,0,0,0,2
33,1,2,0,0,0,0,3,0,0,0,0,0,0,0,16,1,1.585,0,1,0.0,0,0,0.6667,0,0,0,1
31,1,2,1,0,0,0,3,0,0,0,0,1,0,0,14,1,1.585,1,1,0.1613,0,0,0.6667,0,0,0,1
24,1,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,3.1219,0,0,0.0,0,0,0.5,0,0,0,1
36,1,3,0,0,0,0,5,1,0,0,0,0,0,0,3,1,2.3219,0,13,0.0,0,0,0.6,0,0,0,0
20,0,1,1,0,0,0,8,0,0,1,0,0,1,0,0,0,3.0,1,0,0.0,0,0,0.7143,0,0,0,2
22,0,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.4594,1,0,0.0,0,0,0.7,0,0,0,2
24,0,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.085,1,0,0.0,0,0,0.7273,0,0,0,2
19,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1.9502,0,0,0.0,0,0,0.7143,0,0,0,0
32,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.585,0,8,0.0,0,0,0.6667,0,0,0,0
39,1,3,0,0,0,0,6,1,0,0,0,0,0,0,6,1,2.2516,0,12,0.0,0,0,0.6667,0,0,0,0
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,7,108,0.1143,0,0,0.5,43,3,0,1
21,0,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.5556,0,0,0,2
16,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2.0,0,0,0.0,0,0,0.75,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0909,0,0,0.75,0,0,0,1
20,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2.75,0,0,0.0,0,0,0.625,0,0,0,0
35,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0.9183,3,4,0.0571,0,0,1.0,16,1,0,0
39,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1.9219,3,5,0.0,0,0,0.6,16,1,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
31,1,2,0,0,0,0,6,0,0,0,0,0,0,0,11,1,2.2516,0,1,0.0645,0,0,0.6667,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
20,1,1,1,0,0,0,8,0,0,0,0,0,1,0,0,0,3.0,1,0,0.0,0,0,0.7143,0,0,0,2
23,1,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.4594,1,0,0.0,0,0,0.7,0,0,0,2
39,1,3,0,0,0,0,7,1,0,0,0,0,0,0,6,1,2.8074,0,11,0.0,0,0,0.5714,0,0,0,0
30,1,1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,3.3219,0,8,0.0,0,0,0.7,0,0,0,1
28,0,1,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2.5216,0,9,0.0,0,0,0.7143,0,0,0,2
36,1,1,0,0,0,0,13,1,1,0,0,0,0,0,0,0,3.2389,2,4,0.0278,0,0,0.6154,6,1,0,0
19,0,1,0,0,0,0,7,0,0,1,0,0,1,0,0,0,2.8074,0,0,0.0,0,0,0.5714,0,0,0,2
24,0,1,1,0,0,0,12,0,0,1,0,0,0,0,0,0,3.1887,1,0,0.0,0,0,0.5455,0,0,0,2
28,1,1,0,0,0,0,11,1,0,0,0,1,0,0,0,0,2.8454,0,6,0.0,0,0,0.5455,0,0,0,0
31,1,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,3.1556,1,0,0.0,0,0,0.6,0,0,0,2
35,1,1,0,0,0,0,12,1,1,0,0,0,0,0,0,0,2.9183,2,4,0.0286,0,0,0.6667,6,1,0,0
18,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2.3219,0,0,0.0,0,0,0.6,0,0,0,2
27,1,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,3.25,1,0,0.0,0,0,0.6,0,0,0,0
15,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1.585,0,0,0.0,0,0,0.6667,0,0,0,2
43,1,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,2.914,2,7,0.0,0,0,0.5455,12,1,0,0
32,1,3,0,0,0,0,3,1,0,0,0,0,0,0,6,1,1.585,0,8,0.0,0,0,0.6667,0,0,0,0
22,1,2,0,0,0,0,4,0,0,0,0,0,1,0,5,1,1.5,0,0,0.0,0,0,0.5,0,0,0,2
28,1,2,0,0,0,0,6,0,0,0,0,0,0,0,8,1,2.2516,0,1,0.0714,0,0,0.6667,0,0,0,1
101,1,4,1,1,0,1,2,1,0,0,0,0,0,0,36,1,1.0,2,19,0.2376,0,0,1.0,0,0,1,1
17,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.585,0,0,0.0,0,0,0.5,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,8,108,0.1029,0,0,0.5,43,3,0,1
30,1,1,2,0,0,0,18,0,0,1,0,0,1,0,0,0,3.281,2,0,0.0,0,0,0.625,0,0,0,2
75,1,2,1,0,0,0,16,0,1,0,0,0,0,0,3,1,3.4528,5,1,0.32,0,0,0.6,41,2,0,1
32,0,2,0,0,0,10,10,0,0,1,0,0,0,0,7,1,2.6464,0,1,0.3125,0,0,0.0,0,0,0,1
22,1,1,0,0,0,0,10,0,0,1,0,0,1,0,0,0,2.9219,0,0,0.0,0,0,0.7,0,0,0,2
29,1,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,3.5725,1,0,0.0,0,0,0.5625,0,0,0,0
23,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2.3219,0,6,0.0,0,0,0.4,0,0,0,1
48,1,1,0,0,0,0,19,1,1,0,0,0,0,0,0,0,3.5766,2,9,0.0,0,0,0.5789,7,1,0,0
37,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.5216,2,9,0.0,0,0,0.5714,8,1,0,0
25,1,2,0,0,0,0,3,0,0,0,0,0,0,0,8,1,1.585,0,1,0.0,0,0,0.6667,0,0,0,1
44,1,1,0,0,0,1,9,1,1,0,0,0,0,0,0,0,2.6416,3,6,0.0227,0,0,0.5,16,1,0,0
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
25,0,2,0,0,0,0,4,0,0,1,0,0,1,0,6,1,2.0,0,0,0.0,0,0,0.5,0,0,0,2
126,1,2,0,0,0,0,8,4,1,0,0,0,0,0,2,1,3.0,20,37,0.1032,0,0,0.75,65,10,0,1
21,1,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,3.3219,1,0,0.0,0,0,0.6667,0,0,0,0
18,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.2516,0,0,0.0,0,0,0.6667,0,0,0,0
21,1,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,2.9477,0,0,0.0,0,0,0.6667,0,0,0,2
28,1,2,1,0,0,0,3,0,0,0,0,0,0,0,12,1,1.585,1,1,0.0357,0,0,0.6667,0,0,0,1
25,1,2,0,0,0,0,6,0,0,0,0,1,1,0,5,1,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
24,1,2,0,0,0,0,6,0,0,0,0,0,1,0,5,1,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
31,1,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,2.585,2,5,0.0,0,0,0.5,8,1,0,0
48,1,1,1,0,0,0,14,1,1,0,0,0,0,1,0,0,2.8074,3,5,0.0,0,0,0.5385,17,1,0,0
20,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2.5,1,0,0.0,0,0,0.4286,0,0,0,0
20,1,1,0,0,0,0,5,0,0,1,0,0,1,0,0,0,2.3219,0,0,0.0,0,0,0.6,0,0,0,2
18,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.585,0,0,0.0,0,0,0.6667,0,0,0,0
27,1,1,2,0,0,0,15,0,0,0,0,0,1,0,0,0,3.5069,2,0,0.0,0,0,0.6154,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
21,1,1,0,0,0,2,8,0,0,1,0,0,1,0,0,0,2.5,0,0,0.0952,0,0,0.6667,0,0,0,2
44,1,2,0,0,0,0,9,1,0,0,0,0,0,0,17,1,2.9477,0,5,0.0,0,0,0.5556,0,0,0,1
26,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3.3788,0,0,0.0,0,0,0.5714,0,0,0,0
32,1,3,0,0,0,0,3,1,0,0,0,0,0,0,4,1,1.585,0,10,0.0,0,0,0.6667,0,0,0,0
45,1,2,1,0,0,6,15,0,0,1,0,0,0,0,15,1,3.9069,1,0,0.1333,0,0,0.625,0,0,0,1
30,1,3,0,0,0,0,4,1,0,0,0,0,0,0,7,1,1.5,0,4,0.0,0,0,1.0,0,0,0,0
24,1,2,0,0,0,0,3,0,0,1,0,0,1,0,5,1,1.585,0,0,0.0,0,0,1.0,0,0,0,2
22,0,1,1,0,0,0,11,0,0,1,0,0,0,0,0,0,2.914,1,0,0.0,0,0,0.5,0,0,0,2
36,1,2,0,0,0,0,8,2,0,0,0,0,0,0,3,1,3.0,0,12,0.0278,0,0,0.75,0,0,0,1
29,1,3,0,0,0,0,6,1,0,0,0,0,0,0,3,1,2.2516,0,5,0.0,0,0,0.6667,0,0,0,0
35,1,3,0,0,0,0,7,1,0,0,0,0,0,0,3,1,2.5216,0,10,0.0,0,0,0.5714,0,0,0,0
60,1,3,1,0,0,0,7,1,0,0,0,0,0,0,16,2,2.5216,1,24,0.15,0,0,0.8571,0,0,0,1
31,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3.5766,0,0,0.0,0,0,0.5789,0,0,0,0
51,1,1,0,0,0,0,13,1,1,0,0,0,0,1,0,0,2.8731,2,9,0.0,0,0,0.6923,17,1,0,0
28,0,1,1,0,0,0,14,0,0,1,0,0,1,0,0,0,2.9852,1,0,0.0,0,0,0.6923,0,0,0,2
17,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.2516,0,0,0.0,0,0,0.6667,0,0,0,0
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
47,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2.5,3,10,0.0,0,0,0.5,16,1,0,0
18,1,1,0,0,0,0,6,0,0,1,0,0,1,0,0,0,2.2516,0,0,0.0,0,0,0.5,0,0,0,2
39,1,2,0,0,0,0,7,1,0,0,0,0,0,0,3,1,2.5216,0,16,0.3846,0,0,0.7143,0,0,0,1
18,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2.5216,1,0,0.0,0,0,0.5,0,0,0,0
22,0,1,1,0,0,5,11,0,0,0,0,0,1,0,0,0,3.0958,1,0,0.2273,0,0,0.6,0,0,0,2
43,1,2,0,0,0,0,7,0,0,0,0,0,0,0,23,1,2.5216,0,1,0.0233,0,0,0.5714,0,0,0,1
38,1,3,0,0,0,0,6,1,0,0,0,0,0,0,6,1,2.585,0,11,0.0,0,0,0.6667,0,0,0,0
24,1,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,3.0958,1,1,0.0,0,0,0.7,0,0,0,1
44,1,2,0,0,0,0,11,0,0,0,0,0,0,0,19,1,2.914,0,1,0.0,0,0,0.5455,0,0,0,1
27,1,2,0,0,0,0,6,0,0,0,0,0,0,0,8,1,2.585,0,0,0.0,0,0,0.8333,0,0,0,0
39,1,2,0,0,0,0,6,0,0,0,0,0,0,0,19,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
21,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2.9477,0,0,0.0,0,0,0.6667,0,0,0,0
21,1,1,1,0,0,0,9,0,0,0,0,0,1,0,0,0,3.1699,1,0,0.0,0,0,0.625,0,0,0,2
39,1,3,0,0,0,0,11,1,0,0,0,0,0,0,4,1,2.914,0,9,0.0,0,0,0.6364,0,0,0,0
31,1,2,0,0,0,0,3,0,0,0,0,0,0,0,14,1,1.585,0,1,0.0,0,0,0.6667,0,0,0,1
17,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.2516,0,0,0.0,0,0,0.6667,0,0,0,0
35,1,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,2.585,1,16,0.0,0,0,0.5,0,0,0,2
21,0,1,1,0,0,0,9,0,0,0,0,0,1,0,0,0,3.1699,1,0,0.0,0,0,0.5,0,0,0,2
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
26,1,1,1,0,0,2,14,0,0,0,0,0,1,0,0,0,3.2359,1,0,0.0769,0,0,0.5455,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
36,1,1,2,0,0,3,21,0,0,1,0,0,1,0,0,0,3.6304,2,0,0.0833,0,0,0.625,0,0,0,2
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
33,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.8074,2,4,0.0,0,0,0.7143,9,1,0,0
25,1,1,1,0,0,3,13,0,0,0,0,0,0,0,0,0,3.5466,1,0,0.12,0,0,0.5556,0,0,0,2
41,1,2,0,0,0,0,11,0,0,0,0,0,0,0,16,1,2.914,0,1,0.0,0,0,0.5455,0,0,0,1
21,1,1,0,0,0,2,6,0,0,1,0,0,1,0,0,0,2.2516,0,0,0.0952,0,0,0.75,0,0,0,2
318,0,7,0,0,2,1,1,3,1,0,1,1,0,1,6,2,0.0,15,21,0.1667,0,1,0.0,277,7,0,1
32,1,3,0,0,0,0,3,1,0,0,0,0,0,0,6,1,1.585,0,8,0.0,0,0,0.6667,0,0,0,0
18,0,1,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1.9183,0,0,0.1111,0,0,0.5,0,0,0,2
60,1,3,1,0,0,0,7,1,0,0,0,0,0,0,16,2,2.5216,1,24,0.0833,0,0,0.8571,0,0,0,1
40,1,2,1,0,0,0,11,0,0,0,0,0,0,0,15,1,3.2776,1,1,0.0,0,0,0.5455,0,0,0,1
35,1,3,0,0,0,0,6,1,0,0,0,0,0,0,6,1,2.585,0,8,0.0,0,0,0.6667,0,0,0,0
27,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3.3232,0,0,0.0,0,0,0.5333,0,0,0,0
28,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.2516,0,9,0.0,0,0,0.6667,0,0,0,0
18,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2.75,0,0,0.0,0,0,0.625,0,0,0,2
57,1,1,0,0,0,0,18,1,1,0,0,0,0,1,0,0,3.1552,2,9,0.0,0,0,0.6111,17,1,0,0
51,1,3,0,0,0,0,5,2,0,0,0,0,0,0,11,2,2.3219,0,22,0.0392,0,0,0.4,0,0,0,1
29,1,1,1,0,0,3,16,0,0,0,0,0,1,0,0,0,3.625,1,0,0.1034,0,0,0.5833,0,0,0,2
28,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1.585,0,7,0.0,0,0,0.6667,0,0,0,0
29,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3.1463,0,0,0.0,0,0,0.6471,0,0,0,0
20,0,1,0,0,0,2,8,0,0,0,0,0,1,0,0,0,2.5,0,0,0.1,0,0,0.6667,0,0,0,2
37,1,1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,3.1219,2,8,0.027,0,0,0.6,6,1,0,0
39,1,2,1,0,0,0,11,0,0,0,0,0,0,0,14,1,3.2776,1,1,0.0256,0,0,0.5455,0,0,0,1
41,1,3,0,0,0,0,6,1,0,0,0,0,0,0,9,1,2.585,0,11,0.0,0,0,0.6667,0,0,0,0
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,7,108,0.0971,0,0,0.5,43,3,0,1
25,1,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,2.3219,0,8,0.0,0,0,0.6,0,0,0,2
43,1,2,0,0,0,0,7,1,0,0,0,0,0,0,15,1,2.5216,1,8,0.0,0,0,0.5714,0,0,0,1
21,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3.1219,0,0,0.0,0,0,0.6,0,0,0,0
28,1,2,0,0,0,0,6,0,0,0,0,0,0,0,8,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
25,0,1,1,0,0,0,13,0,0,0,0,0,1,0,0,0,3.027,1,0,0.0,0,0,0.5,0,0,0,2
32,1,3,0,0,0,0,4,1,0,0,0,0,0,0,5,1,2.0,0,8,0.0,0,0,0.75,0,0,0,0
48,1,2,2,0,0,0,6,1,0,0,0,0,0,0,17,1,2.2516,3,10,0.0,0,0,0.6667,0,0,0,1
33,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,2.3219,0,7,0.0,0,0,0.6,0,0,0,0
49,1,2,3,0,0,0,9,0,0,0,0,0,0,0,26,1,2.9477,3,1,0.0,0,0,0.6667,0,0,0,1
87,1,3,0,0,0,0,10,2,1,0,0,0,0,0,10,2,2.6464,2,16,0.1954,0,0,0.6,37,1,0,1
22,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,0,8,0.0909,0,0,0.6667,0,0,0,1
21,0,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.6667,0,0,0,2
62,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,11,0.371,0,0,1.0,0,0,0,1
24,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,2.0,0,9,0.0,0,0,0.75,0,0,0,2
41,1,1,0,0,0,0,9,1,1,0,0,0,1,0,0,0,2.9477,2,7,0.0,0,0,0.7778,12,1,0,2
38,1,2,0,0,0,0,6,0,0,0,0,0,0,0,18,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
32,1,3,0,0,0,0,6,1,0,0,0,0,0,0,4,1,1.9183,0,7,0.0,0,0,0.6667,0,0,0,0
167,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,7,108,0.1078,0,0,0.5,35,3,0,1
30,0,2,0,0,0,0,7,0,0,0,0,0,0,0,12,1,2.5216,0,0,0.0,0,0,0.5714,0,0,0,1
29,1,2,0,0,0,0,5,0,0,0,0,0,0,1,10,1,2.3219,0,1,0.0,0,0,0.6,0,0,0,1
30,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,3.2389,0,7,0.0,0,0,0.6154,0,0,0,1
27,1,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,3.3249,1,1,0.0,0,0,0.6154,0,0,0,1
22,1,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,3.1219,0,0,0.1364,0,0,0.7143,0,0,0,2
29,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,11,0.0,0,0,0.5,0,0,0,0
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0435,0,0,0.3333,0,0,0,1
72,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,2.0,2,7,0.0556,0,0,0.75,49,1,0,1
16,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1.5,0,0,0.0,0,0,0.5,0,0,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
35,1,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,2.2516,2,10,0.0286,0,0,0.5,6,1,0,0
